Id,SalePrice
2735,144604.1643981348
2736,153695.26691170142
2737,135375.88011726286
2738,142404.40683707473
2739,181709.023608195
2740,161127.27685768693
2741,152536.00539467495
2742,170387.25767877622
2743,163365.06054990413
2744,157542.43656321694
2745,143614.50255319948
2746,144408.02594312225
2747,166383.44658496804
2748,130066.16588894423
2749,144029.36153684946
2750,139672.20051797578
2751,144009.00175023015
2752,233359.93410779134
2753,154769.11782247887
2754,222219.86387151762
2755,143630.25424877374
2756,99229.47547845624
2757,83406.52561192233
2758,90275.4542923696
2759,182189.0580566037
2760,151761.23987243796
2761,152692.03348530424
2762,151026.98424346972
2763,200925.48337087332
2764,179727.79731517736
2765,275053.94737798604
2766,143414.1287287361
2767,96239.72104916481
2768,130973.76723491185
2769,139824.0741281575
2770,158390.51887634103
2771,124892.37537258558
2772,128423.53131948784
2773,157771.12024452005
2774,153238.91906381774
2775,136554.57047119472
2776,145928.89066054858
2777,166319.29859168528
2778,124396.68162785303
2779,136849.85090714163
2780,105743.90848911162
2781,109914.14040708373
2782,96777.12257784589
2783,101592.09823107913
2784,141659.2420275322
2785,144673.13441290133
2786,77227.61597936756
2787,136547.5314826368
2788,84278.0547192749
2789,198732.3124496821
2790,105768.11341905505
2791,128344.3402716747
2792,74721.52001380772
2793,184074.86235627902
2794,106999.7788105753
2795,125226.32529178496
2796,104709.08599622641
2797,213255.1076774618
2798,123902.75801126973
2799,120835.29465263415
2800,73753.64117469871
2801,129097.5132440745
2802,142146.66242108724
2803,184485.96999780706
2804,147912.47165648214
2805,112027.88097474478
2806,87088.5070355152
2807,160639.93335489236
2808,164116.6778516551
2809,147869.1401028186
2810,141237.0853510087
2811,173681.52776513988
2812,175874.30618107307
2813,163853.31721763522
2814,169652.3427988586
2815,110239.4972786382
2816,251386.81408531842
2817,165017.21165927165
2818,136196.81034071732
2819,161646.69837811674
2820,156875.27758058545
2821,109062.89678268386
2822,213330.23584075432
2823,260143.20210345765
2824,197087.17921720198
2825,158894.30237751448
2826,134687.5630880191
2827,151077.60819275814
2828,232514.0593801094
2829,212636.18762835028
2830,259169.3617004046
2831,185434.08055283205
2832,258771.79017636168
2833,315514.6149347728
2834,240328.24440810783
2835,236609.07971286777
2836,210438.4188003699
2837,180480.9265013642
2838,149181.56112425396
2839,186308.85153037743
2840,228919.79530152984
2841,222839.50205673912
2842,251761.28448378883
2843,165289.20664564683
2844,165550.16878615489
2845,131073.54900854037
2846,221868.865279718
2847,213076.93090584973
2848,234817.72602821203
2849,233385.9353684921
2850,292403.44370319665
2851,239174.471363559
2852,257735.54417553544
2853,265055.10553777666
2854,158269.8759499403
2855,225867.46787975408
2856,224048.6355336781
2857,201422.76617223502
2858,206510.58354570737
2859,129814.76605690758
2860,135328.63397896415
2861,138615.32726584203
2862,214256.77839170047
2863,137108.67234590283
2864,261922.14667264876
2865,144946.5997537721
2866,150659.73486662286
2867,106928.1083999549
2868,112710.59700027824
2869,114167.49819473748
2870,152968.14783428187
2871,99213.11917771632
2872,56807.959395699145
2873,99665.87011338907
2874,147347.880786697
2875,130484.28925842233
2876,174089.71064064975
2877,155893.46622183346
2878,191789.3081265684
2879,152254.667492936
2880,109437.38753697039
2881,157810.2828051225
2882,187054.56050985455
2883,215545.49855785485
2884,203432.44427168844
2885,208362.6289619298
2886,219008.09450549033
2887,112421.23161055976
2888,151349.3628783518
2889,62495.91739620854
2890,93500.82696294844
2891,149515.37729825635
2892,61061.18073676663
2893,91785.33226996884
2894,65709.40862463621
2895,346632.26433717756
2896,300382.0454675772
2897,211987.73221188918
2898,157822.53841256956
2899,229493.1312176223
2900,169484.63714605817
2901,215648.6316620682
2902,198587.9020515822
2903,359842.0851252096
2904,344338.5355215998
2905,100292.79597978893
2906,231770.99970870127
2907,119105.90965275843
2908,142732.57468491016
2909,150066.23533154232
2910,84905.59755850068
2911,90020.87803602063
2912,150213.41866193857
2913,88719.49443681553
2914,84211.60764819356
2915,90171.07197418695
2916,86584.23624776429
2917,182968.66724223003
2918,127558.67584205983
2919,251852.59975458914
